"state_abbr","state_fips","place_fips","stpl_fips","city_name","metric_name","group_name","metric_number","group_number","num","denom","est","lci","uci","county_indicator","educ_indicator","multiplier_indicator","data_yr_type","geo_level","Date of export to MySQL database","version","NOTE - NCHS Disclaimer"
NY,36,649121,3649121,Mount Vernon,Uninsured,total population,25,1,6562,58250,11.3,10.1,12.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Uninsured,total population,25,1,8091,66456,12.2,10.9,13.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Uninsured,total population,25,1,813860,7362371,11.1,10.9,11.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Uninsured,total population,25,1,15226,186313,8.2,7.7,8.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Uninsured,total population,25,1,5012,56433,8.9,7.8,10,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Uninsured,total population,25,1,10164,126066,8.1,7.5,8.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Uninsured,total population,25,1,18864,167626,11.3,10.6,11.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Uninsured,age 0-18,25,11,-999,-999,2.4,1.5,3.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Uninsured,age 0-18,25,11,-999,-999,1.9,1.3,2.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Uninsured,age 0-18,25,11,-999,-999,2.8,1.6,4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Uninsured,age 0-18,25,11,-999,-999,4.2,2.8,5.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Uninsured,age 0-18,25,11,-999,-999,3,2.9,3.1,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Uninsured,age 0-18,25,11,-999,-999,3,2.2,3.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Uninsured,age 0-18,25,11,-999,-999,3.6,1.9,5.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Uninsured,age 0-18,25,11,-999,-999,3.6,2.7,4.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Uninsured,age 0-18,25,11,-999,-999,3.5,2.7,4.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Uninsured,age 19-25,25,12,-999,-999,10.2,8.2,12.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Uninsured,age 19-25,25,12,-999,-999,9.5,8.1,10.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Uninsured,age 19-25,25,12,-999,-999,19.2,14.3,24.1,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Uninsured,age 19-25,25,12,-999,-999,13,8.8,17.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Uninsured,age 19-25,25,12,-999,-999,14.1,13.8,14.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Uninsured,age 19-25,25,12,-999,-999,11.5,10,13,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Uninsured,age 19-25,25,12,-999,-999,12,8.3,15.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Uninsured,age 19-25,25,12,-999,-999,10.4,9,11.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Uninsured,age 19-25,25,12,-999,-999,17.3,15.1,19.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Uninsured,age 26-34,25,13,-999,-999,11.7,9.5,13.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Uninsured,age 26-34,25,13,-999,-999,12.5,11.1,13.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Uninsured,age 26-34,25,13,-999,-999,19.4,16.3,22.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Uninsured,age 26-34,25,13,-999,-999,27.3,21.4,33.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Uninsured,age 26-34,25,13,-999,-999,17.3,17,17.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Uninsured,age 26-34,25,13,-999,-999,11.8,10.6,13,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Uninsured,age 26-34,25,13,-999,-999,13.8,11,16.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Uninsured,age 26-34,25,13,-999,-999,14.4,12.6,16.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Uninsured,age 26-34,25,13,-999,-999,17.2,15.1,19.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Uninsured,age 35-44,25,14,-999,-999,9.4,7.1,11.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Uninsured,age 35-44,25,14,-999,-999,9,7.8,10.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Uninsured,age 35-44,25,14,-999,-999,13.3,10.7,15.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Uninsured,age 35-44,25,14,-999,-999,19.7,16.9,22.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Uninsured,age 35-44,25,14,-999,-999,15.3,15,15.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Uninsured,age 35-44,25,14,-999,-999,9.7,8.4,11,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Uninsured,age 35-44,25,14,-999,-999,8.3,5.3,11.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Uninsured,age 35-44,25,14,-999,-999,9.4,7.9,10.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Uninsured,age 35-44,25,14,-999,-999,16.2,14.3,18.1,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Uninsured,age 45-64,25,15,1638,20539,8,6.3,9.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Uninsured,age 45-64,25,15,4086,61103,6.7,6,7.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Uninsured,age 45-64,25,15,1881,18319,10.3,8.5,12,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Uninsured,age 45-64,25,15,1910,21055,9.1,7.4,10.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Uninsured,age 45-64,25,15,221409,2083371,10.6,10.5,10.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Uninsured,age 45-64,25,15,4063,47998,8.5,7.5,9.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Uninsured,age 45-64,25,15,1650,17129,9.6,7.7,11.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Uninsured,age 45-64,25,15,2125,31206,6.8,6.1,7.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Uninsured,age 45-64,25,15,5383,50979,10.6,9.5,11.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Uninsured,female,25,2,2520,44473,5.7,4.7,6.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Uninsured,female,25,2,6209,116563,5.3,4.8,5.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Uninsured,female,25,2,2992,31268,9.6,8.4,10.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Uninsured,female,25,2,3279,32848,10,8.5,11.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Uninsured,female,25,2,346156,3781532,9.2,9,9.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Uninsured,female,25,2,5815,94773,6.1,5.6,6.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Uninsured,female,25,2,2036,28525,7.1,5.8,8.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Uninsured,female,25,2,4577,65810,7,6.3,7.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Uninsured,female,25,2,7650,86591,8.8,8.1,9.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Uninsured,male,25,3,4351,41137,10.6,9.2,11.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Uninsured,male,25,3,9815,110134,8.9,8.3,9.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Uninsured,male,25,3,3570,26982,13.2,11.4,15.1,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Uninsured,male,25,3,4812,33608,14.3,12.7,16,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Uninsured,male,25,3,467704,3580839,13.1,12.9,13.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Uninsured,male,25,3,9411,91540,10.3,9.5,11,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Uninsured,male,25,3,2976,27908,10.7,9.1,12.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Uninsured,male,25,3,5587,60256,9.3,8.6,10,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Uninsured,male,25,3,11214,81035,13.8,12.8,14.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Uninsured,asian,25,4,768,7130,10.8,6,15.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Uninsured,asian,25,4,956,13117,7.3,5.2,9.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Uninsured,asian,25,4,117,1100,10.6,2.9,18.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Uninsured,asian,25,4,292,3119,9.4,5,13.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Uninsured,asian,25,4,126689,1059273,12,11.6,12.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Uninsured,asian,25,4,525,6617,7.9,5.4,10.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Uninsured,asian,25,4,476,3996,11.9,7.3,16.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Uninsured,asian,25,4,1056,9594,11,8.6,13.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Uninsured,asian,25,4,1098,12666,8.7,6.2,11.1,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Uninsured,black,25,5,2812,25789,10.9,8.9,12.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Uninsured,black,25,5,5758,84840,6.8,6.1,7.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Uninsured,black,25,5,3811,40070,9.5,8.1,11,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Uninsured,black,25,5,1649,12981,12.7,9.4,16,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Uninsured,black,25,5,181861,1793944,10.1,10,10.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Uninsured,black,25,5,6470,77277,8.4,7.5,9.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Uninsured,black,25,5,1346,12815,10.5,7.4,13.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Uninsured,black,25,5,3137,38049,8.2,7.3,9.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Uninsured,black,25,5,3089,31662,9.8,8,11.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Uninsured,hispanic,25,6,674,8946,7.5,4.6,10.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Uninsured,hispanic,25,6,1974,27634,7.1,6,8.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Uninsured,hispanic,25,6,1748,9751,17.9,14.5,21.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Uninsured,hispanic,25,6,4781,22204,21.5,18.3,24.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Uninsured,hispanic,25,6,358640,2233269,16.1,15.8,16.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Uninsured,hispanic,25,6,3268,34630,9.4,8.1,10.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Uninsured,hispanic,25,6,677,6399,10.6,7.3,13.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Uninsured,hispanic,25,6,644,12574,5.1,3.9,6.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Uninsured,hispanic,25,6,10114,66919,15.1,13.8,16.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Uninsured,white,25,7,2324,40499,5.7,4.8,6.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Uninsured,white,25,7,6986,95517,7.3,6.5,8.1,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Uninsured,white,25,7,969,7452,13,9.5,16.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Uninsured,white,25,7,1053,27350,3.9,2.8,4.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Uninsured,white,25,7,142887,2234736,6.4,6.2,6.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Uninsured,white,25,7,5049,65012,7.8,6.8,8.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Uninsured,white,25,7,2126,28668,7.4,6.1,8.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Uninsured,white,25,7,4776,59918,8,7.1,8.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Uninsured,white,25,7,4506,57998,7.8,6.9,8.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Uninsured,other,25,8,558,8222,6.8,4.3,9.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Uninsured,other,25,8,1858,24604,7.6,6.2,8.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Uninsured,other,25,8,1109,5853,18.9,14,23.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Uninsured,other,25,8,3115,11919,26.1,21.5,30.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Uninsured,other,25,8,242589,1480880,16.4,16,16.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Uninsured,other,25,8,1546,18570,8.3,6.8,9.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Uninsured,other,25,8,916,8145,11.2,7.9,14.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Uninsured,other,25,8,911,11925,7.6,5.3,10,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Uninsured,other,25,8,5429,34892,15.6,13.6,17.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Violent crime,total population,26,1,876,98425,890,840.6,939.5,0,-999,-999,2017,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Violent crime,total population,26,1,2611,258989,1008.2,975.7,1040.6,0,-999,-999,2017,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Violent crime,total population,26,1,437,68217,640.6,590.2,691,0,-999,-999,2017,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Violent crime,total population,26,1,182,79299,229.5,201.5,257.5,0,-999,-999,2017,city,2019-06-11,6,
NY,36,651000,3651000,New York,Violent crime,total population,26,1,46433,8461961,548.7,544.5,552.9,0,-999,-999,2017,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Violent crime,total population,26,1,1872,210291,890.2,856.3,924,0,-999,-999,2017,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Violent crime,total population,26,1,577,65554,880.2,819.9,940.5,0,-999,-999,2017,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Violent crime,total population,26,1,1009,144350,699,662.8,735.2,0,-999,-999,2017,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Violent crime,total population,26,1,810,199725,405.6,382.1,429,0,-999,-999,2017,city,2019-06-11,6,
NY,36,601000,3601000,Albany,Walkability,total population,27,1,-999,-999,64.9,-999,-999,0,-999,-999,2018,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Walkability,total population,27,1,-999,-999,67.8,-999,-999,0,-999,-999,2018,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Walkability,total population,27,1,-999,-999,76,-999,-999,0,-999,-999,2018,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Walkability,total population,27,1,-999,-999,67.3,-999,-999,0,-999,-999,2018,city,2019-06-11,6,
NY,36,651000,3651000,New York,Walkability,total population,27,1,-999,-999,89.2,-999,-999,0,-999,-999,2018,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Walkability,total population,27,1,-999,-999,64.6,-999,-999,0,-999,-999,2018,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Walkability,total population,27,1,-999,-999,63.7,-999,-999,0,-999,-999,2018,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Walkability,total population,27,1,-999,-999,60.8,-999,-999,0,-999,-999,2018,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Walkability,total population,27,1,-999,-999,70.6,-999,-999,0,-999,-999,2018,city,2019-06-11,6,
NY,36,601000,3601000,Albany,Breast cancer deaths,total population,28,1,-999,-999,24.2,17.2,31.1,0,-999,3,2014-2016,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Breast cancer deaths,total population,28,1,-999,-999,29.9,25.5,34.3,0,-999,3,2014-2016,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Breast cancer deaths,total population,28,1,-999,-999,23,15.9,30,0,-999,3,2014-2016,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Breast cancer deaths,total population,28,1,-999,-999,17.8,12.1,23.6,0,-999,3,2014-2016,city,2019-06-11,6,
NY,36,651000,3651000,New York,Breast cancer deaths,total population,28,1,-999,-999,22.4,21.7,23,0,-999,3,2014-2016,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Breast cancer deaths,total population,28,1,-999,-999,30.2,24.8,35.7,0,-999,3,2014-2016,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Breast cancer deaths,total population,28,1,-999,-999,23.1,15.4,30.7,0,-999,3,2014-2016,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Breast cancer deaths,total population,28,1,-999,-999,26.5,20.5,32.5,0,-999,3,2014-2016,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Breast cancer deaths,total population,28,1,-999,-999,17.6,14,21.2,0,-999,3,2014-2016,city,2019-06-11,6,
NY,36,601000,3601000,Albany,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2014-2016,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2014-2016,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2014-2016,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2014-2016,city,2019-06-11,6,
NY,36,651000,3651000,New York,Breast cancer deaths,asian,28,4,-999,-999,10.4,6.8,14.1,1,-999,3,2014-2016,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2014-2016,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2014-2016,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2014-2016,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2014-2016,city,2019-06-11,6,
NY,36,601000,3601000,Albany,Breast cancer deaths,black,28,5,-999,-999,32.2,18.9,45.6,2,-999,3,2014-2016,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Breast cancer deaths,black,28,5,-999,-999,32.6,25.9,39.4,2,-999,3,2014-2016,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Breast cancer deaths,black,28,5,-999,-999,20.9,16.2,25.6,2,-999,3,2014-2016,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Breast cancer deaths,black,28,5,-999,-999,20.9,16.2,25.6,2,-999,3,2014-2016,city,2019-06-11,6,
NY,36,651000,3651000,New York,Breast cancer deaths,black,28,5,-999,-999,26.6,22.5,30.7,1,-999,3,2014-2016,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Breast cancer deaths,black,28,5,-999,-999,30.3,22.8,37.8,2,-999,3,2014-2016,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Breast cancer deaths,black,28,5,-999,-999,,,,,-999,,2014-2016,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Breast cancer deaths,black,28,5,-999,-999,34.8,22.5,47.1,2,-999,3,2014-2016,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Breast cancer deaths,black,28,5,-999,-999,20.9,16.2,25.6,2,-999,3,2014-2016,city,2019-06-11,6,
NY,36,601000,3601000,Albany,Breast cancer deaths,hispanic,28,6,-999,-999,,,,,-999,,2014-2016,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Breast cancer deaths,hispanic,28,6,-999,-999,,,,,-999,,2014-2016,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Breast cancer deaths,hispanic,28,6,-999,-999,12.4,8.9,16,2,-999,3,2014-2016,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Breast cancer deaths,hispanic,28,6,-999,-999,12.4,8.9,16,2,-999,3,2014-2016,city,2019-06-11,6,
NY,36,651000,3651000,New York,Breast cancer deaths,hispanic,28,6,-999,-999,15.6,12.5,18.7,1,-999,3,2014-2016,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Breast cancer deaths,hispanic,28,6,-999,-999,,,,,-999,,2014-2016,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Breast cancer deaths,hispanic,28,6,-999,-999,,,,,-999,,2014-2016,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Breast cancer deaths,hispanic,28,6,-999,-999,,,,,-999,,2014-2016,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Breast cancer deaths,hispanic,28,6,-999,-999,12.4,8.9,16,2,-999,3,2014-2016,city,2019-06-11,6,
NY,36,601000,3601000,Albany,Breast cancer deaths,white,28,7,-999,-999,22.3,18.6,25.9,2,-999,3,2014-2016,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Breast cancer deaths,white,28,7,-999,-999,24.9,22.8,27,2,-999,3,2014-2016,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Breast cancer deaths,white,28,7,-999,-999,20.1,17.9,22.3,2,-999,3,2014-2016,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Breast cancer deaths,white,28,7,-999,-999,20.1,17.9,22.3,2,-999,3,2014-2016,city,2019-06-11,6,
NY,36,651000,3651000,New York,Breast cancer deaths,white,28,7,-999,-999,23.4,20.5,26.2,1,-999,3,2014-2016,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Breast cancer deaths,white,28,7,-999,-999,18.2,16,20.3,2,-999,3,2014-2016,city,2019-06-11,6,
